name,num_threads,status,cpu_percent,create_time,pid,memory_percent,timestamp,system_cpu,system_memory,cpu_user_time,cpu_system_time,mem_rss,mem_vms,nice,ppid,read_speed,write_speed,record_id
AppActions.exe,6,running,0,1763092010.893156,10936,0.2322700753109253,1763092457.3888807,3.2,53.9,0.328125,0.1875,39002112,12701696,32,1572,0,0,163_10936
PhoneExperienceHost.exe,16,running,0,1763091425.610773,11064,1.0719744517552954,1763092457.3888807,3.2,53.9,1.6875,0.734375,180002816,72200192,32,1572,0,0,163_11064
StartMenuExperienceHost.exe,17,running,0,1763091412.3287637,11128,1.0873176440857482,1763092457.3888807,3.2,53.9,2.109375,1.21875,182579200,89133056,32,1572,0,0,163_11128
Code.exe,7,running,0,1763091699.8402455,11200,0.20155929765744335,1763092457.3888807,3.2,53.9,0,0.03125,33845248,11182080,32,1220,0,0,163_11200
svchost.exe,6,running,0,1763091411.9740336,11660,0.15406614111151062,1763092457.3888807,3.2,53.9,0.109375,0.109375,25870336,3784704,32,1328,0,0,163_11660
AsusOptimizationStartupTask.exe,7,running,0,1763091408.1751292,11716,0.14138178497186757,1763092457.3888807,3.2,53.9,0.109375,0.1875,23740416,3944448,32,3908,0,0,163_11716
chrome.exe,31,running,0,1763091434.0462673,11772,1.7532951274021609,1763092457.3888807,3.2,53.9,32.9375,10.828125,294408192,256901120,64,8736,0,0,163_11772
CodeSetup-stable-ac4cbdf48759c7d8c3eb91ffe6bb04316e263c57.exe,1,running,0,1763091760.749643,11908,0.082179992,1763092457.3888807,3.2,53.9,0.25,0.09375,13799424,7540736,32,1220,0,0,163_11908
AsusMouseAgent.exe,3,running,0,1763091430,12068,0.11040268440004704,1763092457.3888807,3.2,53.9,0.015625,0.0625,18538496,4173824,32,5708,0,0,163_12068
svchost.exe,9,running,0,1763091409.954717,12212,0.23341654596200842,1763092457.3888807,3.2,53.9,0.390625,0.609375,39194624,11665408,32,1328,0,0,163_12212
msedgewebview2.exe,30,running,0,1763091413.8707986,12568,0.590237241,1763092457.3888807,3.2,53.9,0.40625,0.296875,99110912,62070784,32,2884,224,112,163_12568
FileCoAuth.exe,6,running,0,1763091646.5778208,12596,0.27390891363856124,1763092457.3888807,3.2,53.9,0.125,0.203125,45993984,14036992,32,1572,0,0,163_12596
taskhostw.exe,8,running,0,1763091410.013111,12684,0.13718619024875484,1763092457.3888807,3.2,53.9,0.21875,0.34375,23035904,6660096,32,2232,0,0,163_12684
chrome.exe,27,running,0,1763091741.2333486,12752,0.6008725861304371,1763092457.3888807,3.2,53.9,0.875,0.546875,100896768,38252544,64,8736,0,0,163_12752
Code.exe,18,running,0,1763091699.9107409,13460,0.3079615312749876,1763092457.3888807,3.2,53.9,3.703125,3.125,51712000,15396864,32,1220,0,0,163_13460
conhost.exe,2,running,0,1763091717.4493334,13856,0.043297562,1763092457.3888807,3.2,53.9,0,0,7270400,1224704,32,17964,0,0,163_13856
svchost.exe,4,running,0,1763091409.991007,14468,0.27495781231933936,1763092457.3888807,3.2,53.9,0.453125,0.453125,46170112,10547200,32,1328,0,0,163_14468
RtkAudUService64.exe,10,running,0,1763091440.530612,15080,0.058957863056763954,1763092457.3888807,3.2,53.9,0.546875,0.9375,9900032,15269888,16384,2232,0,0,163_15080
svchost.exe,2,running,0,1763091530.0155067,15136,0.10025519948833259,1763092457.3888807,3.2,53.9,0.046875,0.078125,16834560,2994176,32,1328,0,0,163_15136
Code.exe,27,running,0,1763091700.6134589,15184,4.573466571111184,1763092457.3888807,3.2,53.9,12.3125,1.265625,767963136,770764800,32,1220,0,0,163_15184
Code.exe,23,running,0,1763091700.5450077,15704,0.7091774731689278,1763092457.3888807,3.2,53.9,16.40625,8.34375,119083008,87019520,32,1220,0,0,163_15704
chrome.exe,15,running,0,1763091790.4193456,15996,0.19402186295138624,1763092457.3888807,3.2,53.9,0.0625,0.09375,32579584,15384576,64,8736,0,0,163_15996
Code.exe,19,running,1.7,1763091699.9082823,16008,1.3452003616017219,1763092457.3888807,3.2,53.9,7.21875,17.09375,225882112,197603328,32768,1220,114600,4592,163_16008
conhost.exe,5,running,0,1763091782.810048,16084,0.05127407,1763092457.3888807,3.2,53.9,0.015625,0.03125,8609792,1454080,32,5856,0,0,163_16084
ipf_helper.exe,4,running,0.6,1763091408.1738253,16104,0.055372093,1763092457.3888807,3.2,53.9,0.640625,9.046875,9297920,1806336,32,4772,0,0,163_16104
chrome.exe,23,running,0,1763091746.0394993,16180,0.5531111066661658,1763092457.3888807,3.2,53.9,0.53125,0.484375,92876800,38612992,64,8736,0,0,163_16180
chrome.exe,26,running,0,1763091746.2866237,16268,0.4308534278740677,1763092457.3888807,3.2,53.9,0.0625,0.078125,72347648,28225536,32,8736,0,0,163_16268
ctfmon.exe,12,running,0,1763091417.3475237,16308,0.22139080062192373,1763092457.3888807,3.2,53.9,0.4375,0.9375,37175296,7630848,128,3720,0,0,163_16308
AsusOLEDShifter.exe,6,running,0,1763091414.141246,16696,0.085277902,1763092457.3888807,3.2,53.9,0.03125,0.046875,14319616,2121728,32,10568,0,0,163_16696
chrome.exe,21,running,0,1763091428.4383495,16840,1.9721490567961562,1763092457.3888807,3.2,53.9,10.0625,12.1875,331157504,294137856,32768,8736,0,0,163_16840
msedgewebview2.exe,20,running,0,1763091413.8056743,16860,0.25380908775574224,1763092457.3888807,3.2,53.9,0.25,0.1875,42618880,14598144,32,2884,0,0,163_16860
RuntimeBroker.exe,11,running,0,1763091412.5798085,16912,0.2740796645865949,1763092457.3888807,3.2,53.9,0.15625,0.359375,46022656,7245824,32,1572,0,0,163_16912
svchost.exe,5,running,0,1763091840.9275603,17372,0.090937076,1763092457.3888807,3.2,53.9,0,0.015625,15269888,2314240,32,1328,0,0,163_17372
SecurityHealthSystray.exe,1,running,0,1763091426.2711656,17452,0.082375136,1763092457.3888807,3.2,53.9,0,0.015625,13832192,1966080,32,4284,0,0,163_17452
msedgewebview2.exe,28,running,0,1763091474.6849303,17744,0.043078025,1763092457.3888807,3.2,53.9,1.546875,0.40625,7233536,123740160,64,7376,0,0,163_17744
pet.exe,1,running,0,1763091717.4429955,17964,0.046590615820611976,1763092457.3888807,3.2,53.9,0.078125,0.125,7823360,1716224,32,15184,0,0,163_17964
ShellExperienceHost.exe,19,stopped,0,1763091533.5112853,18044,0.5606973273573754,1763092457.3888807,3.2,53.9,0.34375,0.1875,94150656,42586112,32,1572,0,0,163_18044
Code.exe,25,running,0,1763091700.5515597,18368,0.7333509288119784,1763092457.3888807,3.2,53.9,2.71875,1.0625,123142144,94531584,32,1220,0,0,163_18368
chrome.exe,18,running,0.6,1763091428.440879,440,0.350063836,1763092460.1091053,3.6,53.9,2.078125,1.3125,58781696,23433216,32,8736,0,129202,164_440
Code.exe,8,running,0,1763091719.7503743,1096,0.6582205116771694,1763092460.1091053,3.6,53.9,0.125,0.0625,110526464,33878016,32,15184,0,0,164_1096
Code.exe,51,running,0,1763091699.6787643,1220,0.9151031164975174,1763092460.1091053,3.6,53.9,8.921875,7.484375,153661440,107200512,32,4284,8728,0,164_1220
msedgewebview2.exe,7,running,0,1763091413.4933589,1764,0.057811392,1763092460.1091053,3.6,53.9,0,0.015625,9707520,2306048,32,2884,0,0,164_1764
AsusSystemAnalysis.exe,1,running,0,1763091527.5712223,2296,0.073130192,1763092460.1091053,3.6,53.9,0.015625,0.015625,12279808,2400256,32,4344,0,0,164_2296
CrossDeviceResume.exe,6,running,0,1763091410.553676,2672,0.44309871014733854,1763092460.1091053,3.6,53.9,0.15625,0.203125,74403840,35291136,32,5708,0,0,164_2672
python.exe,16,running,26.4,1763091978,2676,0.4515386855787164,1763092460.1091053,3.6,53.9,4.359375,149.421875,75821056,560275456,32,7188,0,0,164_2676
ApplicationFrameHost.exe,4,running,0,1763091839.3661828,2704,0.2880324563402022,1763092460.1091053,3.6,53.9,0.21875,0.171875,48365568,7147520,32,1572,0,0,164_2704
msedgewebview2.exe,46,running,0,1763091413.2707639,2884,0.7468890396917897,1763092460.1091053,3.6,53.9,0.640625,0.5625,125415424,41324544,32,7632,0,0,164_2884
svchost.exe,2,running,0,1763092000.421868,2928,0.10830488703849069,1763092460.1091053,3.6,53.9,0.015625,0.015625,18186240,2326528,32,1328,0,0,164_2928
uihost.exe,63,running,0,1763091408.1797347,3572,0.19094834588678042,1763092460.1091053,3.6,53.9,0.46875,1.28125,32063488,13676544,32,1416,183,201,164_3572
Code.exe,25,running,1.7,1763091699.990105,3704,1.7593689825536436,1763092460.1091053,3.6,53.9,20.109375,10.625,295428096,257761280,32,1220,5600,116056,164_3704
conhost.exe,5,running,0,1763091717.8643029,3932,0.050493495,1763092460.1091053,3.6,53.9,0.015625,0,8478720,1433600,32,5856,0,0,164_3932
explorer.exe,81,running,0.6,1763091410.306639,4284,2.3674131085014944,1763092460.1091053,3.6,53.9,11.1875,9.265625,397529088,251224064,32,14072,0,0,164_4284
TextInputHost.exe,18,running,0,1763091422.294549,4820,0.6256802595804698,1763092460.1091053,3.6,53.9,0.953125,0.828125,105062400,46505984,128,1572,0,0,164_4820
chrome.exe,7,running,0,1763091428.2118402,4920,0.057860178,1763092460.1091053,3.6,53.9,0,0.015625,9715712,2387968,32,8736,0,0,164_4920
powershell.exe,10,running,0,1763091782.8650692,5064,0.4538560198734589,1763092460.1091053,3.6,53.9,1.390625,0.328125,76210176,54546432,32,5856,0,0,164_5064
msedgewebview2.exe,9,running,0,1763091413.8252685,5452,0.13982063344698842,1763092460.1091053,3.6,53.9,0.0625,0.046875,23478272,11313152,32,2884,0,0,164_5452
conhost.exe,5,running,0,1763091976.8937373,5500,0.051225284,1763092460.1091053,3.6,53.9,0,0.03125,8601600,1458176,32,5856,0,0,164_5500
sihost.exe,12,running,0,1763091409.9413443,5708,0.3111082273173221,1763092460.1091053,3.6,53.9,1.140625,1.859375,52240384,8105984,32,2532,0,0,164_5708
Code.exe,29,running,0,1763091717.6651793,5856,0.8940031779190729,1763092460.1091053,3.6,53.9,1.109375,0.46875,150118400,123703296,32,1220,0,8728,164_5856
WidgetService.exe,5,running,0,1763091412.8008187,6564,0.17580029749693746,1763092460.1091053,3.6,53.9,0.203125,0.453125,29519872,5394432,32,1572,0,0,164_6564
RuntimeBroker.exe,3,running,0,1763091533.6829016,7000,0.1409427111054953,1763092460.1091053,3.6,53.9,0.0625,0.0625,23666688,3026944,32,1572,0,0,164_7000
msedgewebview2.exe,18,running,0,1763091413.8058534,7152,0.5075206035411796,1763092460.1091053,3.6,53.9,0.203125,0.265625,85221376,67141632,32768,2884,0,0,164_7152
powershell.exe,9,running,0,1763091976.9516437,7188,0.44944088821716005,1763092460.1091053,3.6,53.9,1.046875,0.359375,75468800,54050816,32,5856,0,0,164_7188
svchost.exe,2,running,0,1763091409.9726248,7224,0.04817616,1763092460.1091053,3.6,53.9,0,0.03125,8089600,1314816,32,1328,0,0,164_7224
msedgewebview2.exe,46,running,0,1763091474.4321415,7376,0.10752431127605111,1763092460.1091053,3.6,53.9,0.40625,0.640625,18055168,39579648,32,7904,0,0,164_7376
SearchHost.exe,13,running,0,1763091412.327802,7632,0.9459114661213044,1763092460.1091053,3.6,53.9,0.96875,1.28125,158834688,61546496,32,1572,0,0,164_7632
Widgets.exe,17,running,0,1763091412.5337243,7904,0.41253429044931406,1763092460.1091053,3.6,53.9,0.703125,0.953125,69271552,12386304,32,1572,0,0,164_7904
msedgewebview2.exe,19,running,0,1763091474.6010969,8256,0.049932456,1763092460.1091053,3.6,53.9,0.0625,0.125,8384512,94638080,32768,7376,0,0,164_8256
svchost.exe,3,running,0,1763091412.582291,8428,0.1505291571879563,1763092460.1091053,3.6,53.9,0.046875,0.046875,25276416,4022272,32,1328,0,0,164_8428
chrome.exe,43,running,0,1763091427.8785343,8736,1.3745451316709347,1763092460.1091053,3.6,53.9,14.28125,11.3125,230809600,90132480,32,4284,0,0,164_8736
powershell.exe,9,running,0,1763091717.9143257,9116,0.4479285226774334,1763092460.1091053,3.6,53.9,1.3125,0.390625,75214848,54272000,32,5856,0,0,164_9116
CodeSetup-stable-ac4cbdf48759c7d8c3eb91ffe6bb04316e263c57.tmp,2,running,0,1763091761.090718,9528,0.2896423938502339,1763092460.1091053,3.6,53.9,13.203125,2.46875,48635904,26337280,32,11908,0,0,164_9528
OneDrive.exe,38,running,0,1763091427.8220713,9536,1.194183344562241,1763092460.1091053,3.6,53.9,1.8125,2.140625,200523776,133799936,32,4284,0,0,164_9536
AsusOSD.exe,4,running,0,1763091468.4159782,9684,0.081253058,1763092460.1091053,3.6,53.9,0.09375,0.046875,13643776,2850816,32,2584,0,0,164_9684
mc-fw-host.exe,46,running,0,1763091408.2860668,9740,0.18224004753706394,1763092460.1091053,3.6,53.9,0.078125,0.140625,30601216,9777152,32,4668,0,0,164_9740
ShellHost.exe,7,running,0,1763091410.4086688,9936,0.40733858303057563,1763092460.1091053,3.6,53.9,0.046875,0.09375,68399104,34095104,32,5708,0,0,164_9936
msedgewebview2.exe,7,running,0,1763091474.5069344,10000,0.060079941,1763092460.1091053,3.6,53.9,0.015625,0,10088448,2306048,32,7376,0,0,164_10000
msedgewebview2.exe,8,running,0,1763091474.629994,10012,0.015391978315605319,1763092460.1091053,3.6,53.9,0.046875,0.03125,2584576,11501568,32,7376,0,0,164_10012
svchost.exe,2,running,0,1763091409.9532056,10300,0.071471468,1763092460.1091053,3.6,53.9,0.09375,0.046875,12001280,2351104,32,1328,0,0,164_10300
msedgewebview2.exe,19,running,0,1763091474.602398,10532,0.054933019,1763092460.1091053,3.6,53.9,0.140625,0.09375,9224192,13664256,32,7376,0,0,164_10532
chrome.exe,10,running,0,1763091428.4540036,10568,0.1404060652688181,1763092460.1091053,3.6,53.9,0.0625,0.0625,23576576,10149888,32,8736,0,0,164_10568
Code.exe,15,running,0,1763091718.0090394,10628,2.547457786706697,1763092460.1091053,3.6,53.9,12.265625,3.21875,427761664,429129728,32,15184,0,0,164_10628
AppActions.exe,6,running,0,1763092010.893156,10936,0.2322700753109253,1763092460.1091053,3.6,53.9,0.328125,0.1875,39002112,12701696,32,1572,0,0,164_10936
PhoneExperienceHost.exe,16,running,0,1763091425.610773,11064,1.0719988447478714,1763092460.1091053,3.6,53.9,1.6875,0.734375,180006912,72204288,32,1572,0,0,164_11064
StartMenuExperienceHost.exe,17,running,0,1763091412.3287637,11128,1.0873176440857482,1763092460.1091053,3.6,53.9,2.109375,1.21875,182579200,89133056,32,1572,0,0,164_11128
Code.exe,7,running,0,1763091699.8402455,11200,0.20155929765744335,1763092460.1091053,3.6,53.9,0,0.03125,33845248,11182080,32,1220,0,0,164_11200
svchost.exe,6,running,0,1763091411.9740336,11660,0.15406614111151062,1763092460.1091053,3.6,53.9,0.109375,0.109375,25870336,3784704,32,1328,0,0,164_11660
AsusOptimizationStartupTask.exe,7,running,0,1763091408.1751292,11716,0.14138178497186757,1763092460.1091053,3.6,53.9,0.109375,0.1875,23740416,3944448,32,3908,0,0,164_11716
chrome.exe,31,running,0,1763091434.0462673,11772,1.7532951274021609,1763092460.1091053,3.6,53.9,32.9375,10.828125,294408192,256901120,64,8736,0,0,164_11772
CodeSetup-stable-ac4cbdf48759c7d8c3eb91ffe6bb04316e263c57.exe,1,running,0,1763091760.749643,11908,0.082179992,1763092460.1091053,3.6,53.9,0.25,0.09375,13799424,7540736,32,1220,0,0,164_11908
AsusMouseAgent.exe,3,running,0,1763091430,12068,0.11040268440004704,1763092460.1091053,3.6,53.9,0.015625,0.0625,18538496,4173824,32,5708,0,0,164_12068
svchost.exe,9,running,0,1763091409.954717,12212,0.23341654596200842,1763092460.1091053,3.6,53.9,0.390625,0.609375,39194624,11665408,32,1328,0,0,164_12212
msedgewebview2.exe,30,running,0,1763091413.8707986,12568,0.590237241,1763092460.1091053,3.6,53.9,0.40625,0.296875,99110912,62070784,32,2884,0,0,164_12568
FileCoAuth.exe,6,running,0,1763091646.5778208,12596,0.27390891363856124,1763092460.1091053,3.6,53.9,0.125,0.203125,45993984,14036992,32,1572,0,0,164_12596
taskhostw.exe,8,running,0,1763091410.013111,12684,0.13718619024875484,1763092460.1091053,3.6,53.9,0.21875,0.34375,23035904,6660096,32,2232,0,0,164_12684
chrome.exe,27,running,0,1763091741.2333486,12752,0.6008725861304371,1763092460.1091053,3.6,53.9,0.875,0.546875,100896768,38252544,64,8736,0,0,164_12752
Code.exe,18,running,0,1763091699.9107409,13460,0.3079615312749876,1763092460.1091053,3.6,53.9,3.703125,3.125,51712000,15396864,32,1220,0,0,164_13460
conhost.exe,2,running,0,1763091717.4493334,13856,0.043297562,1763092460.1091053,3.6,53.9,0,0,7270400,1224704,32,17964,0,0,164_13856
svchost.exe,3,running,0,1763091409.991007,14468,0.2748846333416107,1763092460.1091053,3.6,53.9,0.453125,0.453125,46157824,10493952,32,1328,0,0,164_14468
RtkAudUService64.exe,10,running,0,1763091440.530612,15080,0.058957863056763954,1763092460.1091053,3.6,53.9,0.546875,0.9375,9900032,15269888,16384,2232,0,0,164_15080
svchost.exe,2,running,0,1763091530.0155067,15136,0.10025519948833259,1763092460.1091053,3.6,53.9,0.046875,0.078125,16834560,2994176,32,1328,0,0,164_15136
Code.exe,27,running,0,1763091700.6134589,15184,4.573490964,1763092460.1091053,3.6,53.9,12.3125,1.265625,767967232,770764800,32,1220,0,0,164_15184
Code.exe,23,running,0,1763091700.5450077,15704,0.7091774731689278,1763092460.1091053,3.6,53.9,16.40625,8.34375,119083008,87019520,32,1220,0,0,164_15704
chrome.exe,13,running,0,1763091790.4193456,15996,0.1938511120033526,1763092460.1091053,3.6,53.9,0.0625,0.09375,32550912,15323136,64,8736,0,0,164_15996
Code.exe,19,running,3.4,1763091699.9082823,16008,1.3452003616017219,1763092460.1091053,3.6,53.9,7.21875,17.1875,225882112,197603328,32768,1220,115944,5600,164_16008
conhost.exe,5,running,0,1763091782.810048,16084,0.05127407,1763092460.1091053,3.6,53.9,0.015625,0.03125,8609792,1454080,32,5856,0,0,164_16084
ipf_helper.exe,4,running,1.7,1763091408.1738253,16104,0.055372093,1763092460.1091053,3.6,53.9,0.640625,9.09375,9297920,1806336,32,4772,0,0,164_16104
chrome.exe,23,running,0,1763091746.0394993,16180,0.5531111066661658,1763092460.1091053,3.6,53.9,0.53125,0.484375,92876800,38612992,64,8736,0,0,164_16180
chrome.exe,26,running,0,1763091746.2866237,16268,0.4308534278740677,1763092460.1091053,3.6,53.9,0.0625,0.078125,72347648,28225536,32,8736,0,0,164_16268
ctfmon.exe,12,running,0,1763091417.3475237,16308,0.22139080062192373,1763092460.1091053,3.6,53.9,0.4375,0.9375,37175296,7630848,128,3720,0,0,164_16308
AsusOLEDShifter.exe,6,running,0,1763091414.141246,16696,0.085277902,1763092460.1091053,3.6,53.9,0.03125,0.046875,14319616,2121728,32,10568,0,0,164_16696
chrome.exe,21,running,0,1763091428.4383495,16840,1.9721490567961562,1763092460.1091053,3.6,53.9,10.0625,12.1875,331157504,294137856,32768,8736,0,0,164_16840
msedgewebview2.exe,20,running,0,1763091413.8056743,16860,0.25380908775574224,1763092460.1091053,3.6,53.9,0.25,0.1875,42618880,14598144,32,2884,0,0,164_16860
RuntimeBroker.exe,11,running,0,1763091412.5798085,16912,0.2740796645865949,1763092460.1091053,3.6,53.9,0.15625,0.359375,46022656,7245824,32,1572,0,0,164_16912
svchost.exe,5,running,0,1763091840.9275603,17372,0.090937076,1763092460.1091053,3.6,53.9,0,0.015625,15269888,2314240,32,1328,0,0,164_17372
SecurityHealthSystray.exe,1,running,0,1763091426.2711656,17452,0.082375136,1763092460.1091053,3.6,53.9,0,0.015625,13832192,1966080,32,4284,0,0,164_17452
msedgewebview2.exe,28,running,0,1763091474.6849303,17744,0.043078025,1763092460.1091053,3.6,53.9,1.546875,0.40625,7233536,123740160,64,7376,0,0,164_17744
pet.exe,1,running,0,1763091717.4429955,17964,0.046590615820611976,1763092460.1091053,3.6,53.9,0.078125,0.125,7823360,1716224,32,15184,0,0,164_17964
ShellExperienceHost.exe,19,stopped,0,1763091533.5112853,18044,0.5606973273573754,1763092460.1091053,3.6,53.9,0.34375,0.1875,94150656,42586112,32,1572,0,0,164_18044
Code.exe,25,running,0,1763091700.5515597,18368,0.7333753218045546,1763092460.1091053,3.6,53.9,2.71875,1.0625,123146240,94535680,32,1220,0,0,164_18368
chrome.exe,18,running,0,1763091428.440879,440,0.3481367900480493,1763092462.8282983,4.7,53.9,2.078125,1.3125,58458112,23130112,32,8736,0,0,165_440
Code.exe,8,running,0,1763091719.7503743,1096,0.6582205116771694,1763092462.8282983,4.7,53.9,0.125,0.0625,110526464,33878016,32,15184,0,0,165_1096
Code.exe,51,running,0.6,1763091699.6787643,1220,0.9150299375197889,1763092462.8282983,4.7,53.9,8.921875,7.5,153649152,107196416,32,4284,0,0,165_1220
msedgewebview2.exe,7,running,0,1763091413.4933589,1764,0.057811392,1763092462.8282983,4.7,53.9,0,0.015625,9707520,2306048,32,2884,0,0,165_1764
AsusSystemAnalysis.exe,1,running,0,1763091527.5712223,2296,0.073130192,1763092462.8282983,4.7,53.9,0.015625,0.015625,12279808,2400256,32,4344,0,0,165_2296
CrossDeviceResume.exe,6,running,0,1763091410.553676,2672,0.44309871014733854,1763092462.8282983,4.7,53.9,0.15625,0.203125,74403840,35291136,32,5708,0,0,165_2672
python.exe,16,running,25.9,1763091978,2676,0.4515386855787164,1763092462.8282983,4.7,53.9,4.375,150.109375,75821056,560275456,32,7188,0,0,165_2676
ApplicationFrameHost.exe,4,running,0,1763091839.3661828,2704,0.2880324563402022,1763092462.8282983,4.7,53.9,0.21875,0.171875,48365568,7147520,32,1572,0,0,165_2704
msedgewebview2.exe,46,running,0,1763091413.2707639,2884,0.7468890396917897,1763092462.8282983,4.7,53.9,0.640625,0.5625,125415424,41324544,32,7632,0,0,165_2884
svchost.exe,2,running,0,1763092000.421868,2928,0.10830488703849069,1763092462.8282983,4.7,53.9,0.015625,0.015625,18186240,2326528,32,1328,0,0,165_2928
uihost.exe,63,running,0,1763091408.1797347,3572,0.19094834588678042,1763092462.8282983,4.7,53.9,0.46875,1.28125,32063488,13676544,32,1416,0,0,165_3572
Code.exe,25,running,0,1763091699.990105,3704,1.759515340509101,1763092462.8282983,4.7,53.9,20.109375,10.625,295452672,257785856,32,1220,5152,115496,165_3704
conhost.exe,5,running,0,1763091717.8643029,3932,0.050493495,1763092462.8282983,4.7,53.9,0.015625,0,8478720,1433600,32,5856,0,0,165_3932
explorer.exe,81,running,0,1763091410.306639,4284,2.3674131085014944,1763092462.8282983,4.7,53.9,11.1875,9.265625,397529088,251224064,32,14072,0,0,165_4284
TextInputHost.exe,18,running,0,1763091422.294549,4820,0.6256802595804698,1763092462.8282983,4.7,53.9,0.953125,0.828125,105062400,46505984,128,1572,0,0,165_4820
chrome.exe,7,running,0,1763091428.2118402,4920,0.057860178,1763092462.8282983,4.7,53.9,0,0.015625,9715712,2387968,32,8736,0,0,165_4920
powershell.exe,10,running,0,1763091782.8650692,5064,0.4538560198734589,1763092462.8282983,4.7,53.9,1.390625,0.328125,76210176,54546432,32,5856,0,0,165_5064
msedgewebview2.exe,9,running,0,1763091413.8252685,5452,0.13982063344698842,1763092462.8282983,4.7,53.9,0.0625,0.046875,23478272,11313152,32,2884,0,0,165_5452
conhost.exe,5,running,0,1763091976.8937373,5500,0.051225284,1763092462.8282983,4.7,53.9,0,0.03125,8601600,1458176,32,5856,0,0,165_5500
sihost.exe,12,running,0,1763091409.9413443,5708,0.3111082273173221,1763092462.8282983,4.7,53.9,1.140625,1.859375,52240384,8105984,32,2532,0,0,165_5708
Code.exe,29,running,0,1763091717.6651793,5856,0.8940031779190729,1763092462.8282983,4.7,53.9,1.109375,0.46875,150118400,123703296,32,1220,0,0,165_5856
WidgetService.exe,4,running,0,1763091412.8008187,6564,0.17567833253405626,1763092462.8282983,4.7,53.9,0.203125,0.453125,29499392,5353472,32,1572,0,0,165_6564
RuntimeBroker.exe,3,running,0,1763091533.6829016,7000,0.1409427111054953,1763092462.8282983,4.7,53.9,0.0625,0.0625,23666688,3026944,32,1572,0,0,165_7000
msedgewebview2.exe,18,running,0,1763091413.8058534,7152,0.5075206035411796,1763092462.8282983,4.7,53.9,0.203125,0.265625,85221376,67141632,32768,2884,0,0,165_7152
powershell.exe,9,running,0,1763091976.9516437,7188,0.44944088821716005,1763092462.8282983,4.7,53.9,1.046875,0.359375,75468800,54050816,32,5856,0,0,165_7188
svchost.exe,2,running,0,1763091409.9726248,7224,0.04817616,1763092462.8282983,4.7,53.9,0,0.03125,8089600,1314816,32,1328,0,0,165_7224
msedgewebview2.exe,46,running,0,1763091474.4321415,7376,0.10752431127605111,1763092462.8282983,4.7,53.9,0.40625,0.640625,18055168,39579648,32,7904,0,0,165_7376
SearchHost.exe,13,running,0,1763091412.327802,7632,0.9459114661213044,1763092462.8282983,4.7,53.9,0.96875,1.28125,158834688,61546496,32,1572,0,0,165_7632
Widgets.exe,17,running,0,1763091412.5337243,7904,0.41253429044931406,1763092462.8282983,4.7,53.9,0.703125,0.953125,69271552,12386304,32,1572,0,0,165_7904
msedgewebview2.exe,19,running,0,1763091474.6010969,8256,0.049932456,1763092462.8282983,4.7,53.9,0.0625,0.125,8384512,94638080,32768,7376,0,0,165_8256
svchost.exe,2,running,0,1763091412.582291,8428,0.15043158521765135,1763092462.8282983,4.7,53.9,0.046875,0.046875,25260032,3969024,32,1328,0,0,165_8428
chrome.exe,43,running,0,1763091427.8785343,8736,1.3745451316709347,1763092462.8282983,4.7,53.9,14.28125,11.3125,230809600,90132480,32,4284,0,0,165_8736
powershell.exe,9,running,0,1763091717.9143257,9116,0.4479285226774334,1763092462.8282983,4.7,53.9,1.3125,0.390625,75214848,54272000,32,5856,0,0,165_9116
CodeSetup-stable-ac4cbdf48759c7d8c3eb91ffe6bb04316e263c57.tmp,2,running,0,1763091761.090718,9528,0.2896423938502339,1763092462.8282983,4.7,53.9,13.203125,2.46875,48635904,26337280,32,11908,0,0,165_9528
OneDrive.exe,38,running,0,1763091427.8220713,9536,1.194183344562241,1763092462.8282983,4.7,53.9,1.8125,2.140625,200523776,133799936,32,4284,0,0,165_9536
AsusOSD.exe,4,running,0,1763091468.4159782,9684,0.081253058,1763092462.8282983,4.7,53.9,0.09375,0.046875,13643776,2850816,32,2584,0,0,165_9684
mc-fw-host.exe,46,running,0,1763091408.2860668,9740,0.18224004753706394,1763092462.8282983,4.7,53.9,0.078125,0.140625,30601216,9777152,32,4668,0,0,165_9740
ShellHost.exe,7,running,0,1763091410.4086688,9936,0.40733858303057563,1763092462.8282983,4.7,53.9,0.046875,0.09375,68399104,34095104,32,5708,0,0,165_9936
msedgewebview2.exe,7,running,0,1763091474.5069344,10000,0.060079941,1763092462.8282983,4.7,53.9,0.015625,0,10088448,2306048,32,7376,0,0,165_10000
msedgewebview2.exe,8,running,0,1763091474.629994,10012,0.015391978315605319,1763092462.8282983,4.7,53.9,0.046875,0.03125,2584576,11501568,32,7376,0,0,165_10012
svchost.exe,2,running,0,1763091409.9532056,10300,0.071471468,1763092462.8282983,4.7,53.9,0.09375,0.046875,12001280,2351104,32,1328,0,0,165_10300
msedgewebview2.exe,19,running,0,1763091474.602398,10532,0.054933019,1763092462.8282983,4.7,53.9,0.140625,0.09375,9224192,13664256,32,7376,0,0,165_10532
chrome.exe,10,running,0,1763091428.4540036,10568,0.1404060652688181,1763092462.8282983,4.7,53.9,0.0625,0.0625,23576576,10149888,32,8736,0,0,165_10568
Code.exe,15,running,0,1763091718.0090394,10628,2.547457786706697,1763092462.8282983,4.7,53.9,12.265625,3.21875,427761664,429129728,32,15184,0,0,165_10628
